
Profiler Report

Profile stats for: on_validation_epoch_start
         120 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    64464    0.309    0.000    0.482    0.000 training_io.py:177(get_model)
    16116    0.114    0.000    0.382    0.000 callback_hook.py:138(on_train_batch_start)
    16116    0.045    0.000    0.211    0.000 model_hooks.py:23(is_function_implemented)
    64464    0.140    0.000    0.140    0.000 module.py:758(__getattr__)
    16116    0.025    0.000    0.099    0.000 contextlib.py:116(__exit__)
    16116    0.010    0.000    0.074    0.000 {built-in method builtins.next}
    16116    0.020    0.000    0.064    0.000 profilers.py:54(profile)
    16116    0.049    0.000    0.049    0.000 {built-in method builtins.getattr}
    16116    0.034    0.000    0.044    0.000 profilers.py:209(stop)
    64464    0.033    0.000    0.033    0.000 {built-in method builtins.isinstance}
    32232    0.012    0.000    0.012    0.000 base.py:60(on_train_batch_start)
    16116    0.006    0.000    0.006    0.000 hooks.py:116(on_train_batch_start)
    16116    0.006    0.000    0.006    0.000 {method 'get' of 'dict' objects}
    16116    0.005    0.000    0.005    0.000 {built-in method builtins.callable}
    16116    0.004    0.000    0.004    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: model_forward
         378339216 function calls (275712528 primitive calls) in 1849.267 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    16116    0.449    0.000 1849.267    0.115 training_loop.py:1168(training_forward)
7171620/16116   73.691    0.000 1118.950    0.069 module.py:710(_call_impl)
    16116    8.764    0.001 1118.410    0.069 data_parallel.py:62(forward)
    16116    0.332    0.000  921.508    0.057 model.py:155(training_step)
    16116    0.794    0.000  921.176    0.057 model.py:51(forward)
    16116    0.821    0.000  916.556    0.057 modeling_bert.py:668(forward)
    16116    2.971    0.000  887.364    0.055 modeling_bert.py:400(forward)
   386784    6.616    0.000  879.457    0.002 modeling_bert.py:361(forward)
    32232    0.046    0.000  729.960    0.023 {built-in method builtins.next}
    16116    0.048    0.000  729.179    0.045 contextlib.py:107(__enter__)
    16116    0.022    0.000  729.114    0.045 profilers.py:54(profile)
    16116    0.044    0.000  729.092    0.045 profilers.py:204(start)
    16116  729.048    0.045  729.048    0.045 {method 'enable' of '_lsprof.Profiler' objects}
   386784    4.929    0.000  645.626    0.002 modeling_bert.py:305(forward)
   386784   56.977    0.000  478.802    0.001 modeling_bert.py:212(forward)
  2352936   11.552    0.000  309.636    0.000 linear.py:90(forward)
  2352936   94.662    0.000  294.340    0.000 functional.py:1655(linear)
  6398052   33.107    0.000  159.178    0.000 module.py:1048(_named_members)
   386784   19.760    0.000  146.690    0.000 modeling_bert.py:273(forward)
  2320704  144.459    0.000  144.459    0.000 {method 'matmul' of 'torch._C._TensorBase' objects}
   386784   18.925    0.000  135.270    0.000 modeling_bert.py:344(forward)
   773568  111.142    0.000  111.142    0.000 {built-in method matmul}
  6381936    4.344    0.000  109.252    0.000 module.py:1061(parameters)
  6381936    4.357    0.000  104.831    0.000 module.py:1085(named_parameters)
108928044/13730832   89.553    0.000   96.805    0.000 module.py:1215(named_modules)
   386784    2.466    0.000   76.405    0.000 modeling_bert.py:331(forward)
  1176468    2.764    0.000   73.453    0.000 dropout.py:57(forward)
  1176468    8.973    0.000   70.689    0.000 functional.py:950(dropout)
   789684    4.882    0.000   60.074    0.000 normalization.py:168(forward)
    16116    0.101    0.000   58.880    0.004 module.py:1111(buffers)
    16116    0.089    0.000   58.779    0.004 module.py:1133(named_buffers)
  1176468   58.762    0.000   58.762    0.000 {built-in method dropout}
   789684    3.336    0.000   53.749    0.000 functional.py:2042(layer_norm)
   789684   48.845    0.000   48.845    0.000 {built-in method layer_norm}
  1160352    6.854    0.000   32.351    0.000 modeling_bert.py:207(transpose_for_scores)
   386784    2.272    0.000   29.848    0.000 activation.py:1130(__init__)
  2352936   29.380    0.000   29.380    0.000 {method 't' of 'torch._C._TensorBase' objects}
   386784    5.146    0.000   26.076    0.000 module.py:202(__init__)
    16116    0.079    0.000   20.822    0.001 data_parallel.py:161(scatter)
    16116    0.244    0.000   20.743    0.001 scatter_gather.py:34(scatter_kwargs)
 12828336   20.701    0.000   20.701    0.000 module.py:758(__getattr__)
    16116    0.062    0.000   20.448    0.001 scatter_gather.py:5(scatter)
290088/16116    2.067    0.000   20.386    0.001 scatter_gather.py:11(scatter_map)
  4254624   14.846    0.000   20.204    0.000 module.py:774(__setattr__)
   386784    1.013    0.000   19.023    0.000 activation.py:1139(forward)
   386784    1.474    0.000   18.009    0.000 functional.py:1465(softmax)
    80580    1.887    0.000   17.916    0.000 {built-in method apply}
  1547136   17.248    0.000   17.248    0.000 {method 'permute' of 'torch._C._TensorBase' objects}
    16116    0.453    0.000   16.841    0.001 modeling_roberta.py:59(forward)
   386784   16.400    0.000   16.400    0.000 {method 'softmax' of 'torch._C._TensorBase' objects}
    80580    1.919    0.000   16.028    0.000 _functions.py:80(forward)
  1547136   15.693    0.000   15.693    0.000 {method 'view' of 'torch._C._TensorBase' objects}
  2352936    3.875    0.000   14.846    0.000 _overrides.py:779(has_torch_function)
   386784    1.324    0.000   14.223    0.000 functional.py:1356(gelu)
 20032188    9.775    0.000   14.145    0.000 {method 'add' of 'set' objects}
   386784   13.298    0.000   13.298    0.000 {method 'contiguous' of 'torch._C._TensorBase' objects}
   386784   12.789    0.000   12.789    0.000 {built-in method torch._C._nn.gelu}
  4705872    5.039    0.000   12.443    0.000 {built-in method builtins.any}
    16116    1.906    0.000   10.520    0.001 modeling_bert.py:163(forward)
 12699408    6.651    0.000    9.267    0.000 tensor.py:458(__hash__)
  7171620    8.772    0.000    8.772    0.000 {built-in method torch._C._get_tracing_state}
  6865416    6.455    0.000    8.070    0.000 module.py:1106(<lambda>)
  7058808    3.969    0.000    7.404    0.000 _overrides.py:792(<genexpr>)
  6817068    5.135    0.000    6.581    0.000 module.py:1154(<lambda>)
 28702596    6.367    0.000    6.367    0.000 {method 'values' of 'collections.OrderedDict' objects}
    80580    0.276    0.000    5.955    0.000 comm.py:131(scatter)
 27348852    5.950    0.000    5.950    0.000 {method 'items' of 'collections.OrderedDict' objects}
    16116    1.721    0.000    5.775    0.000 modeling_roberta.py:673(create_position_ids_from_input_ids)
    80580    5.678    0.000    5.678    0.000 {built-in method torch._C._scatter}
    16116    1.974    0.000    5.326    0.000 modeling_utils.py:188(get_extended_attention_mask)
   386784    4.430    0.000    4.430    0.000 {method 'transpose' of 'torch._C._TensorBase' objects}
  2352936    4.148    0.000    4.148    0.000 functional.py:1670(<listcomp>)
    80580    0.598    0.000    3.862    0.000 __init__.py:414(current_stream)
    16116    0.600    0.000    3.858    0.000 modeling_bert.py:464(forward)
    48348    0.345    0.000    3.808    0.000 sparse.py:123(forward)
 14633328    3.614    0.000    3.614    0.000 {built-in method builtins.len}
  4754220    3.526    0.000    3.526    0.000 {built-in method builtins.hasattr}
    48348    0.157    0.000    3.399    0.000 functional.py:1736(embedding)
  9943572    3.390    0.000    3.390    0.000 {built-in method builtins.isinstance}
    48348    3.158    0.000    3.158    0.000 {built-in method embedding}
    32232    2.973    0.000    2.973    0.000 {built-in method addmm}
  1611600    2.688    0.000    2.688    0.000 {method 'size' of 'torch._C._TensorBase' objects}
 12699408    2.616    0.000    2.616    0.000 {built-in method builtins.id}
  1176468    1.682    0.000    2.602    0.000 _VF.py:13(__getattr__)
 12763872    2.549    0.000    2.549    0.000 {method 'get' of 'dict' objects}
    80580    0.825    0.000    2.347    0.000 streams.py:27(__new__)
    80580    0.346    0.000    2.313    0.000 streams.py:48(wait_stream)
   386784    2.226    0.000    2.226    0.000 {built-in method torch._C._log_api_usage_once}
  2385168    1.836    0.000    1.836    0.000 {method 'dim' of 'torch._C._TensorBase' objects}
   322320    0.688    0.000    1.632    0.000 _utils.py:6(_get_device_index)
   789684    0.929    0.000    1.568    0.000 __init__.py:31(__get__)
    80580    0.244    0.000    1.425    0.000 streams.py:62(record_event)
    16116    1.404    0.000    1.404    0.000 {built-in method cumsum}
  1611600    1.398    0.000    1.398    0.000 {built-in method builtins.getattr}
    16116    1.317    0.000    1.317    0.000 {built-in method zeros}
    16116    0.063    0.000    1.249    0.000 tensor.py:395(__rsub__)
    16116    1.186    0.000    1.186    0.000 {built-in method rsub}
  4302972    1.184    0.000    1.184    0.000 __init__.py:2277(is_scripting)
    16116    0.133    0.000    1.160    0.000 modeling_utils.py:144(dtype)
   161160    0.331    0.000    1.124    0.000 __init__.py:236(__init__)
   161160    0.433    0.000    1.057    0.000 __init__.py:240(__enter__)
    32232    1.014    0.000    1.014    0.000 {method 'to' of 'torch._C._TensorBase' objects}
    16116    0.967    0.000    0.967    0.000 {method 'ne' of 'torch._C._TensorBase' objects}
   402900    0.342    0.000    0.848    0.000 __init__.py:161(_lazy_init)
   386784    0.792    0.000    0.792    0.000 {built-in method math.sqrt}
    16116    0.755    0.000    0.755    0.000 {method 'mean' of 'torch._C._TensorBase' objects}
   161160    0.257    0.000    0.709    0.000 __init__.py:382(current_device)
   161160    0.698    0.000    0.698    0.000 {built-in method __new__ of type object at 0x8b6d40}
    80580    0.181    0.000    0.695    0.000 streams.py:142(record)
    16116    0.031    0.000    0.669    0.000 activation.py:349(forward)
    16116    0.651    0.000    0.651    0.000 {method 'int' of 'torch._C._TensorBase' objects}
   789684    0.639    0.000    0.639    0.000 {built-in method torch._C._get_cudnn_enabled}
    16116    0.638    0.000    0.638    0.000 {built-in method tanh}
    16116    0.552    0.000    0.552    0.000 {method 'type_as' of 'torch._C._TensorBase' objects}
    80580    0.102    0.000    0.541    0.000 streams.py:31(wait_event)
    80580    0.514    0.000    0.514    0.000 {function Event.record at 0x7f5f9d460440}
   402900    0.321    0.000    0.507    0.000 __init__.py:128(is_initialized)
    80580    0.162    0.000    0.487    0.000 streams.py:132(__new__)
    16116    0.480    0.000    0.480    0.000 {method 'long' of 'torch._C._TensorBase' objects}
    80580    0.132    0.000    0.440    0.000 streams.py:151(wait)
    16116    0.107    0.000    0.432    0.000 model_hooks.py:29(is_overridden)
   322320    0.376    0.000    0.376    0.000 {built-in method torch._C._cuda_getDevice}
    80580    0.132    0.000    0.346    0.000 _functions.py:82(<lambda>)
    80580    0.308    0.000    0.308    0.000 {function Event.wait at 0x7f5f9d4604d0}
    32232    0.199    0.000    0.282    0.000 training_io.py:177(get_model)
    16116    0.250    0.000    0.250    0.000 {method 'squeeze' of 'torch._C._TensorBase' objects}
    80580    0.248    0.000    0.248    0.000 {method 'record_stream' of 'torch._C._TensorBase' objects}
    80580    0.124    0.000    0.246    0.000 _functions.py:88(<listcomp>)
   402900    0.186    0.000    0.186    0.000 {built-in method torch._C._cuda_isInBadFork}
    80580    0.144    0.000    0.144    0.000 {built-in method torch._C._cuda_getCurrentStream}
    16116    0.043    0.000    0.138    0.000 contextlib.py:237(helper)
    80580    0.122    0.000    0.122    0.000 _functions.py:108(_get_stream)
   161160    0.108    0.000    0.108    0.000 __init__.py:248(__exit__)
    16116    0.081    0.000    0.095    0.000 contextlib.py:81(__init__)
    96696    0.089    0.000    0.089    0.000 scatter_gather.py:20(<listcomp>)
    16116    0.046    0.000    0.084    0.000 lightning.py:1733(hparams)
    16116    0.044    0.000    0.066    0.000 container.py:184(__iter__)
    16116    0.045    0.000    0.045    0.000 modeling_utils.py:232(get_head_mask)
    16116    0.018    0.000    0.018    0.000 {built-in method builtins.iter}
    16116    0.018    0.000    0.018    0.000 scatter_gather.py:41(<listcomp>)
    16116    0.009    0.000    0.009    0.000 {method 'extend' of 'list' objects}
    16116    0.007    0.000    0.007    0.000 {method 'items' of 'dict' objects}



Profile stats for: training_step_end
         2223660 function calls in 727.374 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    16116    0.507    0.000  727.230    0.045 model.py:161(training_step_end)
    32232  714.071    0.022  714.071    0.022 {method 'masked_select' of 'torch._C._TensorBase' objects}
    80568    0.491    0.000    7.534    0.000 model.py:167(<genexpr>)
    64452    0.600    0.000    6.126    0.000 module.py:710(_call_impl)
    64452    0.250    0.000    5.358    0.000 loss.py:946(forward)
    64452    0.352    0.000    5.021    0.000 functional.py:2370(cross_entropy)
    64452    0.397    0.000    2.530    0.000 functional.py:2158(nll_loss)
    64452    0.122    0.000    2.018    0.000 functional.py:1567(log_softmax)
    16116    1.891    0.000    1.891    0.000 {built-in method stack}
    64452    1.886    0.000    1.886    0.000 {method 'log_softmax' of 'torch._C._TensorBase' objects}
    64452    1.870    0.000    1.870    0.000 {built-in method torch._C._nn.nll_loss}
    32232    1.358    0.000    1.358    0.000 {method 'ne' of 'torch._C._TensorBase' objects}
    32232    0.155    0.000    0.732    0.000 tensor.py:367(split)
    64452    0.640    0.000    0.640    0.000 {method 'reshape' of 'torch._C._TensorBase' objects}
    16116    0.594    0.000    0.594    0.000 {method 'tolist' of 'torch._C._TensorBase' objects}
    16116    0.542    0.000    0.542    0.000 {method 'mean' of 'torch._C._TensorBase' objects}
    16116    0.411    0.000    0.411    0.000 {method 'split_with_sizes' of 'torch._C._TensorBase' objects}
   128904    0.364    0.000    0.364    0.000 module.py:758(__getattr__)
    16116    0.145    0.000    0.145    0.000 {function Tensor.split at 0x7f5f9d4b8560}
    16116    0.044    0.000    0.144    0.000 contextlib.py:116(__exit__)
   128904    0.105    0.000    0.105    0.000 {method 'size' of 'torch._C._TensorBase' objects}
    16116    0.016    0.000    0.101    0.000 {built-in method builtins.next}
    64452    0.093    0.000    0.093    0.000 {built-in method torch._C._get_tracing_state}
    16116    0.033    0.000    0.085    0.000 profilers.py:54(profile)
    64452    0.080    0.000    0.080    0.000 functional.py:2415(<listcomp>)
    64452    0.067    0.000    0.067    0.000 functional.py:2204(<listcomp>)
    16116    0.038    0.000    0.052    0.000 profilers.py:209(stop)
   128904    0.051    0.000    0.051    0.000 {built-in method builtins.any}
   257808    0.045    0.000    0.045    0.000 {method 'values' of 'collections.OrderedDict' objects}
   193356    0.032    0.000    0.032    0.000 __init__.py:2277(is_scripting)
   128904    0.030    0.000    0.030    0.000 {built-in method builtins.len}
    64452    0.029    0.000    0.029    0.000 {method 'dim' of 'torch._C._TensorBase' objects}
    64452    0.029    0.000    0.029    0.000 _reduction.py:7(get_enum)
    48348    0.021    0.000    0.021    0.000 {built-in method builtins.isinstance}
    16116    0.009    0.000    0.009    0.000 {method 'get' of 'dict' objects}
    16116    0.005    0.000    0.005    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: model_backward
         338436 function calls in 3744.745 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    16116    0.058    0.000 3744.203    0.232 hooks.py:303(backward)
    16116    0.408    0.000 3744.146    0.232 tensor.py:155(backward)
    16116    0.191    0.000 3743.738    0.232 __init__.py:57(backward)
    16116 3742.809    0.232 3742.809    0.232 {method 'run_backward' of 'torch._C._EngineBase' objects}
    16116    0.161    0.000    0.728    0.000 __init__.py:25(_make_grads)
    16116    0.542    0.000    0.542    0.000 {built-in method ones_like}
    32232    0.268    0.000    0.268    0.000 {method 'detach' of 'torch._C._TensorBase' objects}
    16116    0.062    0.000    0.208    0.000 contextlib.py:116(__exit__)
    16116    0.025    0.000    0.146    0.000 {built-in method builtins.next}
    16116    0.045    0.000    0.121    0.000 profilers.py:54(profile)
    16116    0.055    0.000    0.075    0.000 profilers.py:209(stop)
    16116    0.045    0.000    0.045    0.000 parsing.py:140(__getattr__)
    16116    0.021    0.000    0.021    0.000 parsing.py:146(__setattr__)
    16116    0.013    0.000    0.013    0.000 {method 'get' of 'dict' objects}
    16116    0.011    0.000    0.011    0.000 {method 'numel' of 'torch._C._TensorBase' objects}
    32232    0.011    0.000    0.011    0.000 {built-in method builtins.isinstance}
    16116    0.007    0.000    0.007    0.000 {method 'disable' of '_lsprof.Profiler' objects}
    16116    0.007    0.000    0.007    0.000 {method 'append' of 'list' objects}
    16116    0.006    0.000    0.006    0.000 {built-in method builtins.len}



Profile stats for: on_after_backward
         112812 function calls in 0.094 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    16116    0.022    0.000    0.087    0.000 contextlib.py:116(__exit__)
    16116    0.010    0.000    0.065    0.000 {built-in method builtins.next}
    16116    0.017    0.000    0.055    0.000 profilers.py:54(profile)
    16116    0.030    0.000    0.039    0.000 profilers.py:209(stop)
    16116    0.007    0.000    0.007    0.000 hooks.py:284(on_after_backward)
    16116    0.005    0.000    0.005    0.000 {method 'get' of 'dict' objects}
    16116    0.004    0.000    0.004    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: on_batch_end
         402900 function calls in 1.257 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    64464    0.458    0.000    0.718    0.000 training_io.py:177(get_model)
    16116    0.210    0.000    0.659    0.000 callback_hook.py:133(on_batch_end)
    16116    0.069    0.000    0.291    0.000 model_hooks.py:23(is_function_implemented)
    64464    0.200    0.000    0.200    0.000 module.py:758(__getattr__)
    16116    0.034    0.000    0.153    0.000 contextlib.py:116(__exit__)
    16116    0.014    0.000    0.119    0.000 {built-in method builtins.next}
    16116    0.029    0.000    0.105    0.000 profilers.py:54(profile)
    16116    0.056    0.000    0.076    0.000 profilers.py:209(stop)
    16116    0.074    0.000    0.074    0.000 {built-in method builtins.getattr}
    64464    0.060    0.000    0.060    0.000 {built-in method builtins.isinstance}
    32232    0.016    0.000    0.016    0.000 base.py:120(on_batch_end)
    16116    0.012    0.000    0.012    0.000 {method 'get' of 'dict' objects}
    16116    0.009    0.000    0.009    0.000 hooks.py:197(on_batch_end)
    16116    0.008    0.000    0.008    0.000 {built-in method builtins.callable}
    16116    0.008    0.000    0.008    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: on_train_batch_end
         3855592 function calls (3855574 primitive calls) in 26.190 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    16116    0.194    0.000   25.335    0.002 callback_hook.py:143(on_train_batch_end)
    16116    0.528    0.000   24.813    0.002 progress.py:335(on_train_batch_end)
    26187    0.262    0.000   17.324    0.001 std.py:1292(refresh)
    26187    0.203    0.000   16.521    0.001 std.py:1420(display)
    26187    0.332    0.000   13.913    0.001 std.py:1067(__repr__)
    16116    0.508    0.000   10.771    0.001 std.py:1361(set_postfix)
    26187    6.930    0.000    9.975    0.000 std.py:310(format_meter)
    16116    0.299    0.000    8.367    0.001 std.py:1162(update)
    16116    0.411    0.000    4.958    0.000 trainer.py:880(progress_bar_dict)
    16116    0.658    0.000    4.412    0.000 lightning.py:1526(get_progress_bar_dict)
    26187    0.729    0.000    3.606    0.000 std.py:1405(format_dict)
    26187    0.768    0.000    2.819    0.000 utils.py:315(_environ_cols_linux)
    26187    0.198    0.000    2.381    0.000 std.py:303(print_status)
    26187    0.140    0.000    2.101    0.000 std.py:297(fp_write)
   241728    1.574    0.000    2.000    0.000 {method 'format' of 'str' objects}
    26187    1.878    0.000    1.878    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    16116    0.046    0.000    1.698    0.000 supporters.py:77(mean)
    16116    0.077    0.000    1.652    0.000 supporters.py:89(_agg_memory)
    32232    0.199    0.000    1.586    0.000 test_tube.py:192(version)
    16101    1.553    0.000    1.553    0.000 {method 'mean' of 'torch._C._TensorBase' objects}
    32232    0.176    0.000    1.387    0.000 base.py:445(experiment)
    26187    1.094    0.000    1.094    0.000 {built-in method fcntl.ioctl}
    32232    0.232    0.000    1.006    0.000 distributed.py:22(rank_zero_only)
    64464    0.527    0.000    0.803    0.000 training_io.py:177(get_model)
    52374    0.295    0.000    0.723    0.000 std.py:227(format_interval)
    52374    0.503    0.000    0.692    0.000 utils.py:254(_is_ascii)
    32232    0.367    0.000    0.668    0.000 functools.py:37(update_wrapper)
    26187    0.345    0.000    0.519    0.000 os.py:674(__getitem__)
    16116    0.076    0.000    0.474    0.000 model_hooks.py:23(is_function_implemented)
    78561    0.091    0.000    0.438    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
   207489    0.220    0.000    0.411    0.000 {built-in method builtins.isinstance}
   114819    0.387    0.000    0.387    0.000 {built-in method builtins.hasattr}
    26187    0.331    0.000    0.364    0.000 std.py:154(__format__)
    16116    0.140    0.000    0.303    0.000 std.py:249(format_num)
    26187    0.157    0.000    0.302    0.000 std.py:87(acquire)
    80580    0.278    0.000    0.278    0.000 module.py:758(__getattr__)
   257841    0.249    0.000    0.249    0.000 {built-in method builtins.getattr}
    16116    0.107    0.000    0.243    0.000 {method 'join' of 'str' objects}
    26187    0.178    0.000    0.238    0.000 std.py:91(release)
    32232    0.091    0.000    0.204    0.000 distributed.py:24(wrapped_fn)
    16116    0.049    0.000    0.203    0.000 contextlib.py:116(__exit__)
    16101    0.197    0.000    0.197    0.000 {method 'item' of 'torch._C._TensorBase' objects}
    32232    0.042    0.000    0.192    0.000 abc.py:137(__instancecheck__)
    26187    0.091    0.000    0.175    0.000 os.py:752(encode)
   549927    0.164    0.000    0.164    0.000 {built-in method builtins.ord}
    16116    0.020    0.000    0.154    0.000 {built-in method builtins.next}
    32232    0.150    0.000    0.150    0.000 {built-in method _abc._abc_instancecheck}
    48348    0.110    0.000    0.136    0.000 std.py:1387(<genexpr>)
    16116    0.041    0.000    0.134    0.000 profilers.py:54(profile)
    32232    0.057    0.000    0.113    0.000 base.py:447(get_experiment)
    26187    0.109    0.000    0.109    0.000 std.py:145(__init__)
    32232    0.106    0.000    0.106    0.000 functools.py:67(wraps)
   161160    0.104    0.000    0.104    0.000 {built-in method builtins.setattr}
    16101    0.100    0.000    0.100    0.000 {method 'cpu' of 'torch._C._TensorBase' objects}
    16116    0.068    0.000    0.094    0.000 profilers.py:209(stop)
   130935    0.093    0.000    0.093    0.000 {built-in method builtins.divmod}
    16116    0.068    0.000    0.090    0.000 progress.py:243(is_enabled)
    26187    0.089    0.000    0.089    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
    36258    0.089    0.000    0.089    0.000 {built-in method builtins.max}
    58419    0.089    0.000    0.089    0.000 {method 'update' of 'dict' objects}
    16116    0.087    0.000    0.087    0.000 {built-in method builtins.sorted}
    26187    0.082    0.000    0.082    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
    16116    0.070    0.000    0.070    0.000 trainer.py:872(data_parallel)
    26187    0.069    0.000    0.069    0.000 {method 'encode' of 'str' objects}
    26187    0.062    0.000    0.062    0.000 utils.py:139(__format__)
    26187    0.061    0.000    0.061    0.000 utils.py:135(__init__)
    32232    0.057    0.000    0.057    0.000 {method 'replace' of 'str' objects}
    32232    0.056    0.000    0.056    0.000 test_tube.py:98(experiment)
    46329    0.056    0.000    0.056    0.000 {built-in method time.time}
    26187    0.056    0.000    0.056    0.000 {method 'acquire' of '_thread.RLock' objects}
    16116    0.055    0.000    0.055    0.000 progress.py:155(on_train_batch_end)
    48348    0.046    0.000    0.046    0.000 progress.py:235(refresh_rate)
    84606    0.046    0.000    0.046    0.000 {built-in method builtins.len}
    26187    0.034    0.000    0.034    0.000 {method 'release' of '_thread.RLock' objects}
    26187    0.026    0.000    0.026    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
    32232    0.026    0.000    0.026    0.000 {method 'strip' of 'str' objects}
    26187    0.024    0.000    0.024    0.000 {built-in method builtins.abs}
    32232    0.021    0.000    0.021    0.000 {method 'keys' of 'collections.OrderedDict' objects}
    16116    0.020    0.000    0.020    0.000 progress.py:74(train_batch_idx)
    16116    0.015    0.000    0.015    0.000 {method 'get' of 'dict' objects}
    16116    0.013    0.000    0.013    0.000 base.py:64(on_train_batch_end)
    16116    0.012    0.000    0.012    0.000 {method 'keys' of 'dict' objects}
    16116    0.010    0.000    0.010    0.000 {method 'disable' of '_lsprof.Profiler' objects}
    16116    0.009    0.000    0.009    0.000 hooks.py:129(on_train_batch_end)
    16116    0.008    0.000    0.008    0.000 {built-in method builtins.callable}
     11/2    0.000    0.000    0.000    0.000 abc.py:141(__subclasscheck__)
     11/2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}



Profile stats for: optimizer_step
         9086668 function calls in 87.015 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1008    0.013    0.000   79.269    0.079 lightning.py:1076(optimizer_step)
     1008   10.335    0.010   79.256    0.079 optimization.py:208(step)
   788256   20.296    0.000   20.296    0.000 {method 'mul_' of 'torch._C._TensorBase' objects}
   788256   18.732    0.000   18.732    0.000 {method 'add_' of 'torch._C._TensorBase' objects}
   394128   10.018    0.000   10.018    0.000 {method 'sqrt' of 'torch._C._TensorBase' objects}
   394128    8.804    0.000    8.804    0.000 {method 'addcdiv_' of 'torch._C._TensorBase' objects}
   394128    8.118    0.000    8.118    0.000 {method 'addcmul_' of 'torch._C._TensorBase' objects}
     1008    0.006    0.000    7.734    0.008 lightning.py:1162(optimizer_zero_grad)
     1008    1.093    0.001    7.728    0.008 optimizer.py:166(zero_grad)
   394128    4.566    0.000    4.566    0.000 {method 'zero_' of 'torch._C._TensorBase' objects}
  1974672    3.099    0.000    3.644    0.000 tensor.py:725(grad)
  1974672    0.545    0.000    0.545    0.000 {built-in method builtins.hasattr}
   394128    0.524    0.000    0.524    0.000 {method 'detach_' of 'torch._C._TensorBase' objects}
   394519    0.300    0.000    0.441    0.000 tensor.py:458(__hash__)
   394128    0.238    0.000    0.238    0.000 {built-in method math.sqrt}
   394128    0.150    0.000    0.150    0.000 {built-in method builtins.len}
   394519    0.142    0.000    0.142    0.000 {built-in method builtins.id}
      782    0.024    0.000    0.024    0.000 {built-in method zeros_like}
     1008    0.003    0.000    0.010    0.000 contextlib.py:116(__exit__)
     1008    0.001    0.000    0.007    0.000 {built-in method builtins.next}
     1008    0.002    0.000    0.006    0.000 profilers.py:54(profile)
     1008    0.003    0.000    0.004    0.000 profilers.py:209(stop)
     1008    0.002    0.000    0.002    0.000 {built-in method builtins.isinstance}
     1008    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
     1008    0.001    0.000    0.001    0.000 hooks.py:265(on_before_zero_grad)
     1008    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: on_epoch_end
         88 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 callback_hook.py:103(on_epoch_end)
       12    0.000    0.000    0.000    0.000 training_io.py:177(get_model)
        4    0.000    0.000    0.000    0.000 model_hooks.py:23(is_function_implemented)
        4    0.000    0.000    0.000    0.000 contextlib.py:116(__exit__)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        4    0.000    0.000    0.000    0.000 profilers.py:54(profile)
        4    0.000    0.000    0.000    0.000 profilers.py:209(stop)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       12    0.000    0.000    0.000    0.000 module.py:758(__getattr__)
        8    0.000    0.000    0.000    0.000 base.py:96(on_epoch_end)
        4    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        4    0.000    0.000    0.000    0.000 hooks.py:211(on_epoch_end)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        4    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: on_train_epoch_end
         88 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
